127.0.0.1 - - [24/Nov/2017:22:58:51 +0000] "GET /hello-world/ HTTP/1.0" 200 0 "http://amazing-university.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
127.0.0.1 - - [24/Nov/2017:22:58:51 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-university.local/hello-world/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
127.0.0.1 - - [24/Nov/2017:22:58:53 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-university.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
127.0.0.1 - - [24/Nov/2017:22:58:53 +0000] "GET /hello-world/ HTTP/1.0" 200 0 "http://amazing-university.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
127.0.0.1 - - [24/Nov/2017:22:58:53 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-university.local/hello-world/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
127.0.0.1 - - [24/Nov/2017:22:58:57 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-university.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
127.0.0.1 - - [24/Nov/2017:22:58:58 +0000] "GET /hello-world/ HTTP/1.0" 200 0 "http://amazing-university.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
127.0.0.1 - - [24/Nov/2017:22:58:58 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-university.local/hello-world/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
127.0.0.1 - - [24/Nov/2017:22:59:00 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-university.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
127.0.0.1 - - [24/Nov/2017:22:59:48 +0000] "GET / HTTP/1.0" 200 215 "http://amazing-university.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
